L;N;K;QBER;REPETITIONS
2,16,116,8,58
2,16,116,8,45
2,16,116,8,43
2,16,116,8,50
2,16,116,8,48
2,16,116,8,50
2,16,126,1,32
2,16,126,1,23
2,16,126,1,29
2,16,126,1,23
2,16,126,1,30
2,16,126,1,37
2,16,126,2,34
2,16,126,2,42
2,16,126,2,57
2,16,126,2,53
2,16,126,2,33
2,16,126,2,35
2,16,126,3,47
2,16,126,3,41
2,16,126,3,58
2,16,126,3,27
2,16,126,3,35
2,16,126,3,40
2,16,126,4,42
2,16,126,4,40
2,16,126,4,42
2,16,126,4,59
2,16,126,4,51
2,16,126,4,40
2,16,126,5,49
2,16,126,5,49
2,16,126,5,40
2,16,126,5,65
2,16,126,5,58
2,16,126,5,52
2,16,126,6,74
2,16,126,6,44
2,16,126,6,53
2,16,126,6,51
2,16,126,6,62
2,16,126,6,46
2,16,126,7,49
2,16,126,7,58
2,16,126,7,63
2,16,126,7,51
2,16,126,7,67
2,16,126,7,39
2,16,126,8,46
2,16,126,8,55
2,16,126,8,59
2,16,126,8,71
2,16,126,8,52
2,16,126,8,46
2,16,136,1,45
2,16,136,1,28
2,16,136,1,29
2,16,136,1,69
2,16,136,1,25
2,16,136,1,42
2,16,136,2,38
2,16,136,2,32
2,16,136,2,39
2,16,136,2,42
2,16,136,2,42
2,16,136,2,30
2,16,136,3,54
2,16,136,3,45
2,16,136,3,37
2,16,136,3,57
2,16,136,3,38
2,16,136,3,53
2,16,136,4,46
2,16,136,4,57
2,16,136,4,43
2,16,136,4,43
2,16,136,4,34
2,16,136,4,48
2,16,136,5,46
2,16,136,5,51
2,16,136,5,70
2,16,136,5,51
2,16,136,5,73
2,16,136,5,78
2,16,136,6,51
2,16,136,6,65
2,16,136,6,35
2,16,136,6,45
2,16,136,6,40
2,16,136,6,44
2,16,136,7,65
2,16,136,7,63
2,16,136,7,68
2,16,136,7,50
2,16,136,7,51
2,16,136,7,54
2,16,136,8,53
2,16,136,8,54
2,16,136,8,49
